type,model,origin,destination,distance,duration
bus,sellyOak,edge225.0,edge118,3052.13,251.8
bus,sellyOak,edge225.0,edge119,3128.65,258.2
bus,sellyOak,edge225.0,edge12,2847.99,229.0
bus,sellyOak,edge225.0,edge120,3122.17,251.0
bus,sellyOak,edge225.0,edge127,1472.0,108.0
bus,sellyOak,edge225.0,edge16,2643.27,211.5
bus,sellyOak,edge225.0,edge169,2181.41,174.1
bus,sellyOak,edge225.0,edge180,3576.69,298.5
bus,sellyOak,edge225.0,edge217,1680.68,123.5
bus,sellyOak,edge225.0,edge25,3460.04,280.6
bus,sellyOak,edge225.0,edge267,3541.81,279.4
bus,sellyOak,edge225.0,edge271,1742.89,128.2
bus,sellyOak,edge225.0,edge294,869.79,74.8
bus,sellyOak,edge225.0,edge30,3579.01,302.8
bus,sellyOak,edge225.0,edge3027,2475.62,197.1
bus,sellyOak,edge225.0,edge3117,1555.09,114.3
bus,sellyOak,edge225.0,edge3179,892.15,78.2
bus,sellyOak,edge225.0,edge3262,994.17,86.1
bus,sellyOak,edge225.0,edge3263,992.91,84.1
bus,sellyOak,edge225.0,edge3350,3138.38,258.9
bus,sellyOak,edge225.0,edge3352,518.06,48.6
bus,sellyOak,edge225.0,edge3356,2259.28,185.5
bus,sellyOak,edge225.0,edge50,1075.06,94.0
bus,sellyOak,edge225.0,edge52.22,342.81,49.6
bus,sellyOak,edge225.0,edge68,1139.07,101.4
bus,sellyOak,edge225.0,edge74,1736.02,127.7
bus,sellyOak,edge225.0,edge8,1112.95,99.4
bus,sellyOak,edge225.0,edge80,2161.84,159.4
bus,sellyOak,edge225.0,edge83,3428.12,267.6
bus,sellyOak,edge23,edge118,1192.11,110.2
bus,sellyOak,edge23,edge119,1268.63,116.6
bus,sellyOak,edge23,edge12,987.97,86.9
bus,sellyOak,edge23,edge120,1262.15,109.2
bus,sellyOak,edge23,edge127,957.62,93.3
bus,sellyOak,edge23,edge16,783.25,69.6
bus,sellyOak,edge23,edge169,704.46,73.5
bus,sellyOak,edge23,edge180,1716.67,156.6
bus,sellyOak,edge23,edge217,832.83,83.4
bus,sellyOak,edge23,edge25,1600.02,139.1
bus,sellyOak,edge23,edge267,1681.79,138.0
bus,sellyOak,edge23,edge271,1000.55,116.3
bus,sellyOak,edge23,edge294,2600.12,198.7
bus,sellyOak,edge23,edge30,1718.99,160.8
bus,sellyOak,edge23,edge3027,615.6,55.3
bus,sellyOak,edge23,edge3117,689.88,73.1
bus,sellyOak,edge23,edge3179,2635.54,202.7
bus,sellyOak,edge23,edge3262,2737.56,210.8
bus,sellyOak,edge23,edge3263,2736.3,208.8
bus,sellyOak,edge23,edge3350,1278.36,117.2
bus,sellyOak,edge23,edge3352,2542.98,210.6
bus,sellyOak,edge23,edge3356,571.7,69.7
bus,sellyOak,edge23,edge50,1483.69,139.1
bus,sellyOak,edge23,edge52.22,2235.01,191.0
bus,sellyOak,edge23,edge68,2539.9,194.1
bus,sellyOak,edge23,edge74,888.17,87.7
bus,sellyOak,edge23,edge8,2513.78,192.2
bus,sellyOak,edge23,edge80,993.0,95.8
bus,sellyOak,edge23,edge83,1568.1,125.4
bus,sellyOak,edge246,edge118,3425.99,264.5
bus,sellyOak,edge246,edge119,3502.51,271.3
bus,sellyOak,edge246,edge12,3221.85,241.3
bus,sellyOak,edge246,edge120,3496.03,263.6
bus,sellyOak,edge246,edge127,1845.86,120.6
bus,sellyOak,edge246,edge16,3017.13,224.2
bus,sellyOak,edge246,edge169,2555.27,186.9
bus,sellyOak,edge246,edge180,3950.55,310.9
bus,sellyOak,edge246,edge217,2054.54,136.2
bus,sellyOak,edge246,edge25,3833.9,293.5
bus,sellyOak,edge246,edge267,3915.67,292.6
bus,sellyOak,edge246,edge271,2116.75,140.9
bus,sellyOak,edge246,edge294,680.5,50.9
bus,sellyOak,edge246,edge30,3952.87,315.3
bus,sellyOak,edge246,edge3027,2849.48,209.7
bus,sellyOak,edge246,edge3117,1928.95,126.8
bus,sellyOak,edge246,edge3179,715.92,55.4
bus,sellyOak,edge246,edge3262,817.94,63.2
bus,sellyOak,edge246,edge3263,816.68,61.1
bus,sellyOak,edge246,edge3350,3512.24,271.3
bus,sellyOak,edge246,edge3352,907.64,75.3
bus,sellyOak,edge246,edge3356,2633.14,198.5
bus,sellyOak,edge246,edge50,1448.92,106.8
bus,sellyOak,edge246,edge52.22,1137.73,95.0
bus,sellyOak,edge246,edge68,1507.08,121.6
bus,sellyOak,edge246,edge74,2109.88,140.4
bus,sellyOak,edge246,edge8,582.56,43.6
bus,sellyOak,edge246,edge80,2535.7,172.2
bus,sellyOak,edge246,edge83,3801.98,280.0
bus,sellyOak,edge255,edge118,1069.11,90.3
bus,sellyOak,edge255,edge119,1145.63,96.5
bus,sellyOak,edge255,edge12,1221.12,100.7
bus,sellyOak,edge255,edge120,1139.15,89.5
bus,sellyOak,edge255,edge127,2323.26,191.2
bus,sellyOak,edge255,edge16,1048.49,90.5
bus,sellyOak,edge255,edge169,1671.02,129.3
bus,sellyOak,edge255,edge180,312.53,27.5
bus,sellyOak,edge255,edge217,2198.47,181.9
bus,sellyOak,edge255,edge25,911.14,84.7
bus,sellyOak,edge255,edge267,281.16,28.2
bus,sellyOak,edge255,edge271,2366.19,214.8
bus,sellyOak,edge255,edge294,3965.76,296.6
bus,sellyOak,edge255,edge30,867.97,78.7
bus,sellyOak,edge255,edge3027,1210.18,95.9
bus,sellyOak,edge255,edge3117,2055.52,171.2
bus,sellyOak,edge255,edge3179,4001.18,301.4
bus,sellyOak,edge255,edge3262,4103.2,309.2
bus,sellyOak,edge255,edge3263,4101.94,306.6
bus,sellyOak,edge255,edge3350,1155.36,97.5
bus,sellyOak,edge255,edge3352,3908.62,309.2
bus,sellyOak,edge255,edge3356,1721.99,156.8
bus,sellyOak,edge255,edge50,2849.33,237.6
bus,sellyOak,edge255,edge52.22,3600.65,289.4
bus,sellyOak,edge255,edge68,3905.54,292.5
bus,sellyOak,edge255,edge74,2253.81,186.0
bus,sellyOak,edge255,edge8,3879.42,290.4
bus,sellyOak,edge255,edge80,2358.64,194.0
bus,sellyOak,edge255,edge83,2060.13,164.8
bus,sellyOak,edge262,edge118,1737.48,155.4
bus,sellyOak,edge262,edge119,1814.0,162.3
bus,sellyOak,edge262,edge12,1533.34,132.7
bus,sellyOak,edge262,edge120,1807.52,154.8
bus,sellyOak,edge262,edge127,509.64,38.1
bus,sellyOak,edge262,edge16,1328.62,115.3
bus,sellyOak,edge262,edge169,866.76,78.1
bus,sellyOak,edge262,edge180,2262.04,202.4
bus,sellyOak,edge262,edge217,87.53,12.0
bus,sellyOak,edge262,edge25,2145.39,184.8
bus,sellyOak,edge262,edge267,2227.16,183.7
bus,sellyOak,edge262,edge271,428.24,32.0
bus,sellyOak,edge262,edge294,2152.14,143.6
bus,sellyOak,edge262,edge30,2264.36,206.2
bus,sellyOak,edge262,edge3027,1160.97,101.1
bus,sellyOak,edge262,edge3117,252.39,18.9
bus,sellyOak,edge262,edge3179,2187.56,148.1
bus,sellyOak,edge262,edge3262,2289.58,155.9
bus,sellyOak,edge262,edge3263,2288.32,153.8
bus,sellyOak,edge262,edge3350,1823.73,162.9
bus,sellyOak,edge262,edge3352,2095.0,155.9
bus,sellyOak,edge262,edge3356,944.63,89.7
bus,sellyOak,edge262,edge50,1035.71,84.7
bus,sellyOak,edge262,edge52.22,1787.03,135.6
bus,sellyOak,edge262,edge68,2091.92,139.1
bus,sellyOak,edge262,edge74,556.9,67.0
bus,sellyOak,edge262,edge8,2065.8,137.2
bus,sellyOak,edge262,edge80,847.19,63.3
bus,sellyOak,edge262,edge83,2113.47,171.2
bus,sellyOak,edge272,edge118,1885.36,171.5
bus,sellyOak,edge272,edge119,1961.88,177.8
bus,sellyOak,edge272,edge12,1681.22,148.4
bus,sellyOak,edge272,edge120,1955.4,170.6
bus,sellyOak,edge272,edge127,925.71,69.2
bus,sellyOak,edge272,edge16,1476.5,131.0
bus,sellyOak,edge272,edge169,1014.64,93.3
bus,sellyOak,edge272,edge180,2409.92,217.9
bus,sellyOak,edge272,edge217,800.92,59.9
bus,sellyOak,edge272,edge25,2293.27,199.8
bus,sellyOak,edge272,edge267,2375.04,199.3
bus,sellyOak,edge272,edge271,1057.89,100.7
bus,sellyOak,edge272,edge294,2568.21,174.7
bus,sellyOak,edge272,edge30,2412.24,221.5
bus,sellyOak,edge272,edge3027,1308.85,116.5
bus,sellyOak,edge272,edge3117,657.97,49.2
bus,sellyOak,edge272,edge3179,2603.63,179.2
bus,sellyOak,edge272,edge3262,2705.65,187.0
bus,sellyOak,edge272,edge3263,2704.39,184.9
bus,sellyOak,edge272,edge3350,1971.61,178.4
bus,sellyOak,edge272,edge3352,2511.07,187.2
bus,sellyOak,edge272,edge3356,1092.51,105.2
bus,sellyOak,edge272,edge50,1451.78,115.7
bus,sellyOak,edge272,edge52.22,2203.1,167.1
bus,sellyOak,edge272,edge68,2507.99,170.2
bus,sellyOak,edge272,edge74,856.26,64.0
bus,sellyOak,edge272,edge8,2481.87,168.3
bus,sellyOak,edge272,edge80,1476.84,132.0
bus,sellyOak,edge272,edge83,2261.35,186.7
bus,sellyOak,edge276,edge118,972.54,78.8
bus,sellyOak,edge276,edge119,1049.06,85.0
bus,sellyOak,edge276,edge12,1118.04,88.5
bus,sellyOak,edge276,edge120,1042.58,77.9
bus,sellyOak,edge276,edge127,2220.18,179.3
bus,sellyOak,edge276,edge16,945.41,78.5
bus,sellyOak,edge276,edge169,1567.94,117.2
bus,sellyOak,edge276,edge180,1208.99,110.3
bus,sellyOak,edge276,edge217,2095.39,170.0
bus,sellyOak,edge276,edge25,1092.34,92.8
bus,sellyOak,edge276,edge267,1174.11,91.9
bus,sellyOak,edge276,edge271,2263.11,202.4
bus,sellyOak,edge276,edge294,3862.68,284.6
bus,sellyOak,edge276,edge30,1211.31,114.5
bus,sellyOak,edge276,edge3027,1107.1,83.8
bus,sellyOak,edge276,edge3117,1952.44,159.3
bus,sellyOak,edge276,edge3179,3898.1,289.4
bus,sellyOak,edge276,edge3262,4000.12,297.0
bus,sellyOak,edge276,edge3263,3998.86,295.1
bus,sellyOak,edge276,edge3350,1058.79,85.9
bus,sellyOak,edge276,edge3352,3805.54,296.9
bus,sellyOak,edge276,edge3356,1618.91,145.0
bus,sellyOak,edge276,edge50,2746.25,225.6
bus,sellyOak,edge276,edge52.22,3497.57,276.7
bus,sellyOak,edge276,edge68,3802.46,280.2
bus,sellyOak,edge276,edge74,2150.73,174.1
bus,sellyOak,edge276,edge8,3776.34,278.4
bus,sellyOak,edge276,edge80,2255.56,181.8
bus,sellyOak,edge31,edge118,1068.37,90.8
bus,sellyOak,edge31,edge119,1144.89,97.3
bus,sellyOak,edge31,edge12,1220.38,101.1
bus,sellyOak,edge31,edge120,1138.41,90.1
bus,sellyOak,edge31,edge127,2322.52,191.8
bus,sellyOak,edge31,edge16,1047.75,91.2
bus,sellyOak,edge31,edge169,1670.28,129.8
bus,sellyOak,edge31,edge180,390.46,49.4
bus,sellyOak,edge31,edge217,2197.73,182.4
bus,sellyOak,edge31,edge25,910.4,85.2
bus,sellyOak,edge31,edge267,355.58,36.9
bus,sellyOak,edge31,edge271,2365.45,215.0
bus,sellyOak,edge31,edge294,3965.02,297.4
bus,sellyOak,edge31,edge30,867.23,79.2
bus,sellyOak,edge31,edge3027,1209.44,96.5
bus,sellyOak,edge31,edge3117,2054.78,171.7
bus,sellyOak,edge31,edge3179,4000.44,302.2
bus,sellyOak,edge31,edge3262,4102.46,309.4
bus,sellyOak,edge31,edge3263,4101.2,307.4
bus,sellyOak,edge31,edge3350,1154.62,97.8
bus,sellyOak,edge31,edge3352,3907.88,309.4
bus,sellyOak,edge31,edge3356,1721.25,157.1
bus,sellyOak,edge31,edge50,2848.59,237.9
bus,sellyOak,edge31,edge52.22,3599.91,289.8
bus,sellyOak,edge31,edge68,3904.8,292.8
bus,sellyOak,edge31,edge74,2253.07,186.6
bus,sellyOak,edge31,edge8,3878.68,290.9
bus,sellyOak,edge31,edge80,2357.9,194.5
bus,sellyOak,edge31,edge83,2059.39,165.5
bus,sellyOak,edge3267,edge118,692.82,70.9
bus,sellyOak,edge3267,edge119,154.31,18.0
bus,sellyOak,edge3267,edge12,501.01,49.0
bus,sellyOak,edge3267,edge120,762.86,70.0
bus,sellyOak,edge3267,edge127,1589.07,138.5
bus,sellyOak,edge3267,edge16,314.3,37.9
bus,sellyOak,edge3267,edge169,936.83,76.7
bus,sellyOak,edge3267,edge180,1217.38,117.5
bus,sellyOak,edge3267,edge217,1464.28,129.0
bus,sellyOak,edge3267,edge25,1100.73,99.9
bus,sellyOak,edge3267,edge267,1182.5,98.9
bus,sellyOak,edge3267,edge271,1632.0,161.9
bus,sellyOak,edge3267,edge294,3231.57,244.1
bus,sellyOak,edge3267,edge30,1219.7,121.3
bus,sellyOak,edge3267,edge3027,475.99,43.2
bus,sellyOak,edge3267,edge3117,1321.33,118.2
bus,sellyOak,edge3267,edge3179,3266.99,248.3
bus,sellyOak,edge3267,edge3262,3369.01,256.2
bus,sellyOak,edge3267,edge3263,3367.75,254.3
bus,sellyOak,edge3267,edge3350,164.04,18.8
bus,sellyOak,edge3267,edge3352,3174.43,256.3
bus,sellyOak,edge3267,edge3356,987.8,104.0
bus,sellyOak,edge3267,edge50,2115.14,185.2
bus,sellyOak,edge3267,edge52.22,2866.46,236.0
bus,sellyOak,edge3267,edge68,3171.35,239.3
bus,sellyOak,edge3267,edge74,1519.62,133.5
bus,sellyOak,edge3267,edge8,3145.23,237.9
bus,sellyOak,edge3267,edge80,1624.45,141.0
bus,sellyOak,edge3267,edge83,1068.81,86.4
bus,sellyOak,edge3268,edge118,583.07,62.6
bus,sellyOak,edge3268,edge119,659.59,68.7
bus,sellyOak,edge3268,edge12,391.26,40.4
bus,sellyOak,edge3268,edge120,653.11,61.6
bus,sellyOak,edge3268,edge127,1479.32,129.8
bus,sellyOak,edge3268,edge16,204.55,29.3
bus,sellyOak,edge3268,edge169,827.08,68.0
bus,sellyOak,edge3268,edge180,1107.63,109.1
bus,sellyOak,edge3268,edge217,1354.53,121.0
bus,sellyOak,edge3268,edge25,990.98,91.4
bus,sellyOak,edge3268,edge267,1072.75,90.4
bus,sellyOak,edge3268,edge271,1522.25,152.9
bus,sellyOak,edge3268,edge294,3121.82,235.6
bus,sellyOak,edge3268,edge30,1109.95,112.9
bus,sellyOak,edge3268,edge3027,366.24,34.7
bus,sellyOak,edge3268,edge3117,1211.58,110.0
bus,sellyOak,edge3268,edge3179,3157.24,240.0
bus,sellyOak,edge3268,edge3262,3259.26,247.7
bus,sellyOak,edge3268,edge3263,3258.0,245.9
bus,sellyOak,edge3268,edge3350,669.32,69.7
bus,sellyOak,edge3268,edge3352,3064.68,247.7
bus,sellyOak,edge3268,edge3356,878.05,95.4
bus,sellyOak,edge3268,edge50,2005.39,176.7
bus,sellyOak,edge3268,edge52.22,2756.71,227.7
bus,sellyOak,edge3268,edge68,3061.6,231.1
bus,sellyOak,edge3268,edge74,1409.87,124.7
bus,sellyOak,edge3268,edge8,3035.48,229.2
bus,sellyOak,edge3268,edge80,1514.7,132.5
bus,sellyOak,edge3268,edge83,959.06,77.9
bus,sellyOak,edge3269,edge118,227.67,29.6
bus,sellyOak,edge3269,edge119,304.19,35.9
bus,sellyOak,edge3269,edge12,650.89,66.8
bus,sellyOak,edge3269,edge120,297.71,28.8
bus,sellyOak,edge3269,edge127,1738.95,156.3
bus,sellyOak,edge3269,edge16,464.18,55.6
bus,sellyOak,edge3269,edge169,1086.71,94.6
bus,sellyOak,edge3269,edge180,1367.26,135.2
bus,sellyOak,edge3269,edge217,1614.16,147.2
bus,sellyOak,edge3269,edge25,1250.61,117.8
bus,sellyOak,edge3269,edge267,1332.38,116.7
bus,sellyOak,edge3269,edge271,1781.88,179.8
bus,sellyOak,edge3269,edge294,3381.45,261.6
bus,sellyOak,edge3269,edge30,1369.58,139.4
bus,sellyOak,edge3269,edge3027,625.87,60.8
bus,sellyOak,edge3269,edge3117,1471.21,136.7
bus,sellyOak,edge3269,edge3179,3416.87,266.3
bus,sellyOak,edge3269,edge3262,3518.89,274.1
bus,sellyOak,edge3269,edge3263,3517.63,272.1
bus,sellyOak,edge3269,edge3350,313.92,36.6
bus,sellyOak,edge3269,edge3352,3324.31,274.1
bus,sellyOak,edge3269,edge3356,1137.68,121.9
bus,sellyOak,edge3269,edge50,2265.02,202.7
bus,sellyOak,edge3269,edge52.22,3016.34,254.1
bus,sellyOak,edge3269,edge68,3321.23,257.0
bus,sellyOak,edge3269,edge74,1669.5,150.9
bus,sellyOak,edge3269,edge8,3295.11,255.0
bus,sellyOak,edge3269,edge80,1774.33,159.1
bus,sellyOak,edge3269,edge83,1218.69,104.2
bus,sellyOak,edge3351,edge118,168.13,12.6
bus,sellyOak,edge3351,edge119,255.34,19.1
bus,sellyOak,edge3351,edge12,602.04,50.0
bus,sellyOak,edge3351,edge120,863.89,71.2
bus,sellyOak,edge3351,edge127,1690.1,139.9
bus,sellyOak,edge3351,edge16,415.33,38.9
bus,sellyOak,edge3351,edge169,1037.86,77.6
bus,sellyOak,edge3351,edge180,1318.41,118.2
bus,sellyOak,edge3351,edge217,1565.31,130.5
bus,sellyOak,edge3351,edge25,1201.76,100.6
bus,sellyOak,edge3351,edge267,1283.53,99.8
bus,sellyOak,edge3351,edge271,1733.03,162.8
bus,sellyOak,edge3351,edge294,3332.6,245.4
bus,sellyOak,edge3351,edge30,1320.73,122.6
bus,sellyOak,edge3351,edge3027,577.02,44.1
bus,sellyOak,edge3351,edge3117,1422.36,119.4
bus,sellyOak,edge3351,edge3179,3368.02,249.7
bus,sellyOak,edge3351,edge3262,3470.04,257.1
bus,sellyOak,edge3351,edge3263,3468.78,255.4
bus,sellyOak,edge3351,edge3350,265.07,19.8
bus,sellyOak,edge3351,edge3352,3275.46,257.5
bus,sellyOak,edge3351,edge3356,1088.83,105.2
bus,sellyOak,edge3351,edge50,2216.17,186.2
bus,sellyOak,edge3351,edge52.22,2967.49,237.2
bus,sellyOak,edge3351,edge68,3272.38,240.8
bus,sellyOak,edge3351,edge74,1620.65,134.3
bus,sellyOak,edge3351,edge8,3246.26,238.5
bus,sellyOak,edge3351,edge80,1725.48,142.2
bus,sellyOak,edge3351,edge83,1169.84,87.4
bus,sellyOak,edge43,edge118,1689.58,158.2
bus,sellyOak,edge43,edge119,1766.1,164.6
bus,sellyOak,edge43,edge12,1485.44,135.1
bus,sellyOak,edge43,edge120,1759.62,157.1
bus,sellyOak,edge43,edge127,461.74,40.4
bus,sellyOak,edge43,edge16,1280.72,117.3
bus,sellyOak,edge43,edge169,818.86,80.5
bus,sellyOak,edge43,edge180,2214.14,204.6
bus,sellyOak,edge43,edge217,480.64,67.9
bus,sellyOak,edge43,edge25,2097.49,187.2
bus,sellyOak,edge43,edge267,2179.26,186.0
bus,sellyOak,edge43,edge271,380.34,34.4
bus,sellyOak,edge43,edge294,2104.24,146.0
bus,sellyOak,edge43,edge30,2216.46,209.0
bus,sellyOak,edge43,edge3027,1113.07,103.1
bus,sellyOak,edge43,edge3117,204.49,21.1
bus,sellyOak,edge43,edge3179,2139.66,150.4
bus,sellyOak,edge43,edge3262,2241.68,158.1
bus,sellyOak,edge43,edge3263,2240.42,156.1
bus,sellyOak,edge43,edge3350,1775.83,165.3
bus,sellyOak,edge43,edge3352,2047.1,158.1
bus,sellyOak,edge43,edge3356,896.73,91.7
bus,sellyOak,edge43,edge50,987.81,86.9
bus,sellyOak,edge43,edge52.22,1739.13,138.0
bus,sellyOak,edge43,edge68,2044.02,141.3
bus,sellyOak,edge43,edge74,90.83,12.5
bus,sellyOak,edge43,edge8,2017.9,139.5
bus,sellyOak,edge43,edge80,799.29,65.6
bus,sellyOak,edge43,edge83,2065.57,173.4
bus,sellyOak,edge77,edge118,1470.66,142.8
bus,sellyOak,edge77,edge119,1547.18,149.0
bus,sellyOak,edge77,edge12,1266.52,119.5
bus,sellyOak,edge77,edge120,1540.7,142.0
bus,sellyOak,edge77,edge127,722.13,77.7
bus,sellyOak,edge77,edge16,1061.8,102.0
bus,sellyOak,edge77,edge169,599.94,64.7
bus,sellyOak,edge77,edge180,1995.22,188.8
bus,sellyOak,edge77,edge217,434.35,56.3
bus,sellyOak,edge77,edge25,1878.57,171.6
bus,sellyOak,edge77,edge267,1960.34,170.7
bus,sellyOak,edge77,edge271,640.73,71.9
bus,sellyOak,edge77,edge294,2364.63,183.3
bus,sellyOak,edge77,edge30,1997.54,193.1
bus,sellyOak,edge77,edge3027,894.15,88.2
bus,sellyOak,edge77,edge3117,464.88,58.7
bus,sellyOak,edge77,edge3179,2400.05,188.0
bus,sellyOak,edge77,edge3262,2502.07,195.4
bus,sellyOak,edge77,edge3263,2500.81,193.6
bus,sellyOak,edge77,edge3350,1556.91,149.5
bus,sellyOak,edge77,edge3352,2307.49,195.6
bus,sellyOak,edge77,edge3356,677.81,76.5
bus,sellyOak,edge77,edge50,1248.2,124.2
bus,sellyOak,edge77,edge52.22,1999.52,176.0
bus,sellyOak,edge77,edge68,2304.41,178.9
bus,sellyOak,edge77,edge74,489.69,60.4
bus,sellyOak,edge77,edge8,2278.29,176.9
bus,sellyOak,edge77,edge80,1059.68,103.1
bus,sellyOak,edge77,edge83,1846.65,158.0
bus,sellyOak,edge93,edge118,3477.27,268.4
bus,sellyOak,edge93,edge119,3553.79,274.7
bus,sellyOak,edge93,edge12,3273.13,245.0
bus,sellyOak,edge93,edge120,3547.31,267.4
bus,sellyOak,edge93,edge127,1897.14,124.4
bus,sellyOak,edge93,edge16,3068.41,228.2
bus,sellyOak,edge93,edge169,2606.55,190.4
bus,sellyOak,edge93,edge180,4001.83,314.7
bus,sellyOak,edge93,edge217,2105.82,140.0
bus,sellyOak,edge93,edge25,3885.18,297.3
bus,sellyOak,edge93,edge267,3966.95,296.3
bus,sellyOak,edge93,edge271,2168.03,144.7
bus,sellyOak,edge93,edge294,1618.58,130.1
bus,sellyOak,edge93,edge30,4004.15,319.0
bus,sellyOak,edge93,edge3027,2900.76,213.4
bus,sellyOak,edge93,edge3117,1980.23,130.7
bus,sellyOak,edge93,edge3179,323.08,26.0
bus,sellyOak,edge93,edge3262,425.1,33.8
bus,sellyOak,edge93,edge3263,423.84,31.7
bus,sellyOak,edge93,edge3350,3563.52,275.5
bus,sellyOak,edge93,edge3352,530.58,46.9
bus,sellyOak,edge93,edge3356,2684.42,202.3
bus,sellyOak,edge93,edge50,1500.2,110.6
bus,sellyOak,edge93,edge52.22,871.65,74.8
bus,sellyOak,edge93,edge68,697.86,52.2
bus,sellyOak,edge93,edge74,2161.16,144.2
bus,sellyOak,edge93,edge8,654.54,48.9
bus,sellyOak,edge93,edge80,2586.98,176.0
bus,sellyOak,edge93,edge83,3853.26,283.7
lgv,sellyOak,edge0,edge118,1833.21,152.6
lgv,sellyOak,edge0,edge119,1909.73,158.1
lgv,sellyOak,edge0,edge12,1629.07,133.9
lgv,sellyOak,edge0,edge120,1903.25,154.0
lgv,sellyOak,edge0,edge127,1151.29,77.9
lgv,sellyOak,edge0,edge16,1424.35,116.8
lgv,sellyOak,edge0,edge169,962.49,79.8
lgv,sellyOak,edge0,edge180,2357.77,199.2
lgv,sellyOak,edge0,edge217,461.76,34.6
lgv,sellyOak,edge0,edge25,2241.12,183.4
lgv,sellyOak,edge0,edge267,2322.89,182.5
lgv,sellyOak,edge0,edge271,523.97,39.3
lgv,sellyOak,edge0,edge294,1877.54,123.0
lgv,sellyOak,edge0,edge30,2360.09,202.6
lgv,sellyOak,edge0,edge3027,1256.7,102.7
lgv,sellyOak,edge0,edge3117,336.17,25.2
lgv,sellyOak,edge0,edge3179,1912.96,127.5
lgv,sellyOak,edge0,edge3262,2014.98,135.3
lgv,sellyOak,edge0,edge3263,2013.72,133.2
lgv,sellyOak,edge0,edge3350,1919.46,159.1
lgv,sellyOak,edge0,edge3352,1820.4,129.0
lgv,sellyOak,edge0,edge3356,1040.36,93.7
lgv,sellyOak,edge0,edge50,761.11,62.1
lgv,sellyOak,edge0,edge52.22,1512.43,108.6
lgv,sellyOak,edge0,edge68,1817.32,118.5
lgv,sellyOak,edge0,edge74,517.1,38.8
lgv,sellyOak,edge0,edge8,1791.2,116.5
lgv,sellyOak,edge0,edge80,942.92,70.6
lgv,sellyOak,edge0,edge83,2209.2,173.0
lgv,sellyOak,edge100,edge118,719.93,61.6
lgv,sellyOak,edge100,edge119,796.45,67.3
lgv,sellyOak,edge100,edge12,515.79,42.9
lgv,sellyOak,edge100,edge120,789.97,63.0
lgv,sellyOak,edge100,edge127,1272.66,103.0
lgv,sellyOak,edge100,edge16,311.07,25.7
lgv,sellyOak,edge100,edge169,620.42,46.5
lgv,sellyOak,edge100,edge180,1244.49,108.3
lgv,sellyOak,edge100,edge217,1147.87,93.7
lgv,sellyOak,edge100,edge25,1127.84,92.6
lgv,sellyOak,edge100,edge267,1209.61,91.4
lgv,sellyOak,edge100,edge271,1315.59,122.6
lgv,sellyOak,edge100,edge294,2915.16,208.3
lgv,sellyOak,edge100,edge30,1246.81,111.6
lgv,sellyOak,edge100,edge3027,1118.13,92.3
lgv,sellyOak,edge100,edge3117,1004.92,83.0
lgv,sellyOak,edge100,edge3179,2950.58,212.7
lgv,sellyOak,edge100,edge3262,3052.6,220.6
lgv,sellyOak,edge100,edge3263,3051.34,218.5
lgv,sellyOak,edge100,edge3350,806.18,68.0
lgv,sellyOak,edge100,edge3352,2858.02,214.5
lgv,sellyOak,edge100,edge3356,671.39,68.9
lgv,sellyOak,edge100,edge50,1798.73,147.4
lgv,sellyOak,edge100,edge52.22,2550.05,194.0
lgv,sellyOak,edge100,edge68,2854.94,203.9
lgv,sellyOak,edge100,edge74,1203.21,97.9
lgv,sellyOak,edge100,edge8,2828.82,202.0
lgv,sellyOak,edge100,edge80,1308.04,105.8
lgv,sellyOak,edge100,edge83,1095.92,82.1
lgv,sellyOak,edge104,edge118,1565.11,132.8
lgv,sellyOak,edge104,edge119,1641.63,138.3
lgv,sellyOak,edge104,edge12,1360.97,114.0
lgv,sellyOak,edge104,edge120,1635.15,134.0
lgv,sellyOak,edge104,edge127,317.5,23.8
lgv,sellyOak,edge104,edge16,1156.25,96.7
lgv,sellyOak,edge104,edge169,694.39,59.8
lgv,sellyOak,edge104,edge180,2089.67,179.4
lgv,sellyOak,edge104,edge217,203.41,15.3
lgv,sellyOak,edge104,edge25,1973.02,163.8
lgv,sellyOak,edge104,edge267,2054.79,162.4
lgv,sellyOak,edge104,edge271,255.87,19.2
lgv,sellyOak,edge104,edge294,1960.0,129.1
lgv,sellyOak,edge104,edge30,2091.99,182.7
lgv,sellyOak,edge104,edge3027,988.6,82.8
lgv,sellyOak,edge104,edge3117,559.33,55.3
lgv,sellyOak,edge104,edge3179,1995.42,133.6
lgv,sellyOak,edge104,edge3262,2097.44,141.4
lgv,sellyOak,edge104,edge3263,2096.18,139.3
lgv,sellyOak,edge104,edge3350,1651.36,139.0
lgv,sellyOak,edge104,edge3352,1902.86,135.3
lgv,sellyOak,edge104,edge3356,772.26,73.8
lgv,sellyOak,edge104,edge50,843.57,68.2
lgv,sellyOak,edge104,edge52.22,1594.89,114.8
lgv,sellyOak,edge104,edge68,1899.78,124.6
lgv,sellyOak,edge104,edge74,258.75,19.4
lgv,sellyOak,edge104,edge8,1873.66,122.6
lgv,sellyOak,edge104,edge80,674.82,50.6
lgv,sellyOak,edge104,edge83,1941.1,153.1
lgv,sellyOak,edge113,edge118,3516.49,260.9
lgv,sellyOak,edge113,edge119,3593.01,266.6
lgv,sellyOak,edge113,edge12,3312.35,242.1
lgv,sellyOak,edge113,edge120,3586.53,262.5
